web-scraper-order,web-scraper-start-url,name,season,team,position,games_played,goals,assists,points,plus_minus,pim,points_per_gp,ppg,ppp,shg,shp,gwg,otg,shots,shot_perc,toi_gp,shifts_gp,fow_perc
"1573423104-1657","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Dave Creighton","1951-52","BOS","C","49","20","17","37","","18","0.76","6","9","0","0","0","0","","--","","--","--"
"1573423104-4554","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Larry Cahan","1963-64","NYR","D","53","4","8","12","-20","80","0.23","0","1","0","0","1","0","104","3.8","","--","--"
"1573423104-1532","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Don Raleigh","1950-51","NYR","C","64","15","24","39","","18","0.61","1","4","0","0","4","0","","--","","--","--"
"1573423104-1028","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Billy Reay","1948-49","MTL","C","60","22","23","45","","33","0.75","7","14","0","1","5","0","","--","","--","--"
"1573423104-7173","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Frank Eddolls","1946-47","MTL","D","6","0","0","0","","0","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-2791","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Eddie Shack","1962-63","TOR","L","63","16","9","25","0","97","0.40","1","3","0","0","4","0","122","13.1","","--","--"
"1573423104-3118","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bill Sutherland","1968-69","TOR, PHI","C","56","14","8","22","2","18","0.39","1","2","1","2","0","0","76","18.4","","--","--"
"1573423104-269","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Dutch Reibel","1954-55","DET","C","70","25","41","66","","15","0.94","8","24","0","1","6","0","","--","","--","--"
"1573423104-7794","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Butch Bouchard","1955-56","MTL","D","36","0","0","0","","22","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-745","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Claude Provost","1957-58","MTL","R","70","19","32","51","","73","0.73","2","4","0","0","5","0","","--","","--","--"
"1573423104-6865","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Eddie Mazur","1956-57","CHI","D","15","0","1","1","","2","0.07","0","0","0","0","0","0","","--","","--","--"
"1573423104-331","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Andy Hebenton","1958-59","NYR","R","70","33","29","62","","8","0.89","15","21","1","1","2","0","","--","","--","--"
"1573423104-5993","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Nakina Smith","1943-44","DET","C","10","1","2","3","","0","0.30","0","0","0","0","1","0","","--","","--","--"
"1573423104-7933","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Jack Lancien","1946-47","NYR","D","1","0","0","0","","0","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-7037","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Alex Delvecchio","1950-51","DET","C","1","0","0","0","","0","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-6126","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Art Stratton","1963-64","DET","C","5","0","3","3","0","2","0.60","0","1","0","0","0","0","7","0.0","","--","--"
"1573423104-1313","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Jean Beliveau","1961-62","MTL","C","43","18","23","41","10","36","0.95","8","14","0","0","4","0","149","12.1","","--","--"
"1573423104-6328","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Larry Mickey","1967-68","NYR","R","4","0","2","2","2","0","0.50","0","0","0","0","0","0","2","0.0","","--","--"
"1573423104-6329","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Larry Mickey","1967-68","NYR","R","4","0","2","2","2","0","0.50","0","0","0","0","0","0","2","0.0","","--","--"
"1573423104-853","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Red Kelly","1953-54","DET","D","62","16","33","49","","18","0.79","6","16","1","1","2","0","","--","","--","--"
"1573423104-1131","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ron Murphy","1955-56","NYR","L","66","16","28","44","","69","0.67","4","13","0","0","3","0","","--","","--","--"
"1573423104-2147","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Floyd Curry","1955-56","MTL","R","70","14","18","32","","12","0.46","1","2","2","2","2","0","","--","","--","--"
"1573423104-2690","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Earl Ingarfield","1963-64","NYR","C","63","15","11","26","-17","26","0.41","0","2","0","0","2","0","144","10.4","","--","--"
"1573423104-6199","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Stu McNeill","1958-59","DET","C","3","1","1","2","","2","0.67","0","0","0","0","0","0","","--","","--","--"
"1573423104-4336","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Glen Harmon","1950-51","MTL","D","57","2","12","14","","27","0.25","0","6","0","1","0","0","","--","","--","--"
"1573423104-2078","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Vic Hadfield","1966-67","NYR","L","69","13","20","33","-8","80","0.48","3","9","0","0","1","0","184","7.1","","--","--"
"1573423104-3239","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Walt Atanas","1944-45","NYR","R","49","13","8","21","","40","0.43","0","1","1","1","1","0","","--","","--","--"
"1573423104-7383","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bob Armstrong","1950-51","BOS","D","2","0","0","0","","2","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-6285","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bob Falkenberg","1966-67","DET","D","16","1","1","2","-9","10","0.13","0","0","0","0","0","0","17","5.9","","--","--"
"1573423104-2852","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Dunc Fisher","1948-49","NYR","R","60","9","16","25","","40","0.42","3","7","0","1","0","0","","--","","--","--"
"1573423104-3078","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Red Sullivan","1956-57","NYR","C","42","6","17","23","","36","0.55","2","6","1","2","0","0","","--","","--","--"
"1573423104-7487","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Kenny Girard","1959-60","TOR","R","1","0","0","0","0","0","--","0","0","0","0","0","0","0","0.0","","--","--"
"1573423104-1503","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Reg Sinclair","1950-51","NYR","R","70","18","21","39","","70","0.56","4","7","1","1","2","0","","--","","--","--"
"1573423104-4189","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Roger Leger","1949-50","MTL","D","55","3","12","15","","21","0.27","2","4","0","0","2","0","","--","","--","--"
"1573423104-6544","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Gary Dornhoefer","1964-65","BOS","R","20","0","1","1","0","13","0.05","0","0","0","0","0","0","13","0.0","","--","--"
"1573423104-7722","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ray Hannigan","1948-49","TOR","R","3","0","0","0","","2","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-4540","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Jean Gauthier","1967-68","PHI","D","65","5","7","12","2","74","0.18","1","3","1","1","0","0","104","4.8","","--","--"
"1573423104-452","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Pierre Pilote","1964-65","CHI","D","68","14","45","59","25","162","0.87","7","22","1","3","2","0","109","12.8","","--","--"
"1573423104-266","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Vic Hadfield","1968-69","NYR","L","73","26","40","66","10","108","0.90","10","21","0","0","4","0","321","8.1","","--","--"
"1573423104-283","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Kenny Wharram","1966-67","CHI","R","70","31","34","65","35","21","0.93","8","21","0","0","2","0","169","18.3","","--","--"
"1573423104-5764","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Doug Roberts","1966-67","DET","R","13","3","1","4","-8","0","0.31","0","0","0","0","1","0","25","12.0","","--","--"
"1573423104-6289","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Gerry Ehman","1963-64","TOR","R","4","1","1","2","1","0","0.50","1","1","0","0","1","0","7","14.3","","--","--"
"1573423104-3393","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Gerry Melnyk","1959-60","DET","C","63","10","10","20","-13","12","0.32","2","4","0","0","1","0","97","10.3","","--","--"
"1573423104-5988","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Hal Brown","1945-46","NYR","R","13","2","1","3","","2","0.23","0","0","0","0","0","0","","--","","--","--"
"1573423104-7020","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Bill Goldsworthy","1964-65","BOS","R","2","0","0","0","-1","0","--","0","0","0","0","0","0","2","0.0","","--","--"
"1573423104-6913","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Larry Hillman","1961-62","TOR","D","3","0","0","0","-2","4","--","0","0","0","0","0","0","2","0.0","","--","--"
"1573423104-6437","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Jim McKenny","1966-67","TOR","D","6","1","0","1","1","0","0.17","0","0","0","0","0","0","1","100.0","","--","--"
"1573423104-911","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Dave Keon","1967-68","TOR","C","67","11","37","48","15","4","0.72","1","9","0","0","3","0","196","5.6","","--","--"
"1573423104-3370","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Sweeney Schriner","1945-46","TOR","L","47","13","7","20","","15","0.43","2","2","0","0","3","0","","--","","--","--"
"1573423104-7492","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","John Harms","1943-44","CHI","R","1","0","0","0","","0","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-2771","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Doug Jarrett","1966-67","CHI","D","70","5","21","26","43","76","0.37","1","1","0","1","1","0","147","3.4","","--","--"
"1573423104-7204","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ed Nicholson","1947-48","DET","D","1","0","0","0","","0","--","0","0","0","0","0","0","","--","","--","--"
"1573423104-6188","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","John MacMillan","1962-63","TOR","R","6","1","1","2","0","6","0.33","0","1","0","0","0","0","10","10.0","","--","--"
"1573423104-687","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Pete Stemkowski","1968-69","DET","C","71","21","31","52","3","81","0.73","3","6","2","2","4","0","209","10.0","","--","--"
"1573423104-5235","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Fern Majeau","1944-45","MTL","C","12","2","6","8","","4","0.67","0","0","0","0","0","0","","--","","--","--"
"1573423104-6216","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Eddie Bruneteau","1947-48","DET","R","18","1","1","2","","2","0.11","0","0","0","0","0","0","","--","","--","--"
"1573423104-582","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Donnie Marshall","1965-66","NYR","L","69","26","28","54","-9","6","0.78","10","17","0","1","3","0","164","15.8","","--","--"
"1573423104-2043","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Dickie Moore","1951-52","MTL","L","33","18","15","33","","44","1.00","4","10","0","0","2","0","","--","","--","--"
"1573423104-5970","http://www.nhl.com/stats/player?reportType=season&seasonFrom=19431944&seasonTo=19681969&gameType=2&filter=gamesPlayed,gte,1&sort=points,goals,assists","Ed Hatoum","1968-69","DET","R","16","2","1","3","1","2","0.19","0","0","0","0","1","0","20","10.0","","--","--"
